size,r_radius,LV_app,LV_app_CI_lower,LV_app_CI_upper,continuation_app,continuation_app_CI_lower,continuation_app_CI_upper,greedy_app,greedy_app_CI_lower,greedy_app_CI_upper,luby_app,luby_app_CI_lower,luby_app_CI_upper,blelloch_app,blelloch_app_CI_lower,blelloch_app_CI_upper,rpp_app,rpp_app_CI_lower,rpp_app_CI_upper
10,0.32487340032486134,0.9863833333333334,0.9856203710289886,0.9871462956376782,0.9966466666666667,0.9962511022417713,0.9970422310915621,0.99851,0.9982460494099594,0.9987739505900406,0.8903233333333334,0.8884199716045735,0.8922266950620932,0.8811233333333334,0.8791474133988539,0.8830992532678128,0.8829866666666667,0.8810098393037901,0.8849634940295433
16,0.2818311836098954,0.9793178571428572,0.9785679550747108,0.9800677592110036,0.9923372222222222,0.9918565238710894,0.992817920573355,0.9960533333333332,0.9957102769719912,0.9963963896946753,0.8797719841269842,0.8781867135311351,0.8813572547228333,0.8654084126984126,0.8637594425496438,0.8670573828471815,0.8666194444444445,0.8649803348400521,0.8682585540488369
36,0.21360426076625183,0.9679628621378622,0.9673315768149865,0.9685941474607379,0.9841799583749584,0.9837128729720899,0.984647043777827,0.9906713134088135,0.9903034265198039,0.9910392002978232,0.8596534382284382,0.858520088975458,0.8607867874814185,0.8511285755910756,0.8499638523938214,0.8522932987883297,0.8516947804972804,0.8505290176765523,0.8528605433180085
46,0.19532135985418173,0.9663502051319854,0.9657793260124038,0.9669210842515671,0.9810262175423476,0.9805764760574008,0.9814759590272945,0.9886463323372534,0.9882837741958022,0.9890088904787047,0.8540714348705989,0.8530551964600395,0.8550876732811583,0.8433548584980551,0.8423211341780115,0.8443885828180988,0.8465308383712951,0.8454876157681387,0.8475740609744514
66,0.17057817343592843,0.9594542430732247,0.9589292283972066,0.9599792577492428,0.976661829107328,0.9762449416791203,0.9770787165355357,0.9865258014860807,0.9861882373626015,0.9868633656095599,0.8465756804073118,0.845701206912358,0.8474501539022656,0.8382378424494397,0.8373383813826054,0.8391373035162739,0.8383314496665296,0.8374302842938858,0.8392326150391735
90,0.15138474977415906,0.9558719535783694,0.9553874972398642,0.9563564099168747,0.9720369322504497,0.9716383210222888,0.9724355434786107,0.9835910792795141,0.9832723670136738,0.9839097915453543,0.838707880213168,0.8379410110527975,0.8394747493735385,0.8309943409661826,0.8302085122873417,0.8317801696450235,0.8314847447544492,0.8306981560007629,0.8322713335081355
130,0.13100538583071494,0.9499407911596714,0.9495157905707932,0.9503657917485497,0.9659831867268542,0.9656257350204467,0.9663406384332618,0.9802840174512226,0.9799916236555284,0.9805764112469169,0.8288596297766962,0.8281983508780945,0.829520908675298,0.8213574741425956,0.8206901033706425,0.8220248449145487,0.823211453145409,0.8225432564485298,0.8238796498422882
160,0.12057902800823328,0.9458783726707195,0.9454909298489738,0.9462658154924652,0.9608269343679916,0.960479948803543,0.9611739199324402,0.9780597585002875,0.9777788136392782,0.9783407033612967,0.8245918318134143,0.8239899531643752,0.8251937104624535,0.8165379526434341,0.8159293891058658,0.8171465161810024,0.8186977941753454,0.8180904564063497,0.8193051319443411
200,0.11019459580652241,0.9417137674132678,0.9413420487593057,0.94208548606723,0.9572945974419106,0.9569737958494179,0.9576153990344033,0.9753911267476657,0.975133715726895,0.9756485377684364,0.8187133403610165,0.8181684847748341,0.819258195947199,0.8118735005797958,0.811325484054663,0.8124215171049286,0.813378574996054,0.8128273185270742,0.8139298314650338
